id,item.id,buyout,unit_price,quantity,time_left,bid,rand,context,pet_species_id
986627768,93559,1989800,,1,VERY_LONG,1890300,,,
986627799,121012,55000300,,1,VERY_LONG,,,,
986627801,206275,312000,,1,VERY_LONG,,,,
986627802,173217,10007400,,1,VERY_LONG,9507000,,,
986627863,206275,312000,,1,VERY_LONG,,,,
986627899,206275,312000,,1,VERY_LONG,,,,
986627932,206275,312000,,1,VERY_LONG,,,,
986627948,121154,21078200,,1,VERY_LONG,,,,
986627954,3420,184100,,1,VERY_LONG,174900,,,
986627962,206275,312000,,1,VERY_LONG,,,,
986627983,33361,50018700,,1,VERY_LONG,47517800,,,
986627990,224612,990009000,,1,VERY_LONG,,,,
986627992,206275,312000,,1,VERY_LONG,,,,
986628020,206275,312000,,1,VERY_LONG,,,,
986628031,153092,169753300,,1,VERY_LONG,,,,
986628053,47586,149999900,,1,VERY_LONG,142499900,,,
986628097,224606,16977700,,1,VERY_LONG,,,,
986628181,36376,9985000,,1,VERY_LONG,,,,
986628244,36378,200000,,1,VERY_LONG,,,,
986628320,36378,9985000,,1,VERY_LONG,,,,
986628382,36413,571300,,1,VERY_LONG,,,,
986628400,90571,111119900,,1,VERY_LONG,,,,
986628458,36455,1450700,,1,VERY_LONG,,,,
986628487,215120,3505000,,1,LONG,,,,
986628574,36469,1106800,,1,VERY_LONG,,,,
986628684,50449,777000,,1,VERY_LONG,,,,
986628797,55565,20098000,,1,VERY_LONG,,,,
986628890,6418,1502100,,1,VERY_LONG,,,,
986628983,7458,1730200,,1,VERY_LONG,,,,
986629122,7485,2347100,,1,VERY_LONG,,,,
986629229,223085,500000,,1,VERY_LONG,,,,
986629264,7939,147848400,,1,VERY_LONG,,,,
986629267,223085,500000,,1,VERY_LONG,,,,
986629360,9870,1994300,,1,VERY_LONG,,,,
986629500,9872,3113400,,1,VERY_LONG,,,,
986629638,9884,11988900,,1,VERY_LONG,,,,
986629757,9899,18618300,,1,VERY_LONG,,,,
986630028,10604,4873400,,1,VERY_LONG,,,,
986630156,41787,2995500,,1,VERY_LONG,,,,
986630357,7453,18500,,1,VERY_LONG,,,,
986630493,227208,1002500,,1,VERY_LONG,,,,
986630584,128533,47073900,,1,VERY_LONG,,,,
986630651,82436,1989800,,1,VERY_LONG,1890300,,,
986630667,128534,74551200,,1,VERY_LONG,,,,
986630694,154700,163652600,,1,VERY_LONG,155470000,,,
986630741,42372,1988900,,1,VERY_LONG,1889500,,,
986630782,128535,74214500,,1,VERY_LONG,,,,
986630786,32390,150008700,,1,VERY_LONG,142508300,,,
986630828,82421,1989900,,1,VERY_LONG,1890400,,,
986630859,25029,188300,,1,VERY_LONG,178900,,,
986630896,36462,1009620400,,1,VERY_LONG,959139400,,,
986630929,15811,32749300,,1,VERY_LONG,31111800,,,
986630962,173248,10000000,,1,VERY_LONG,9500000,,,
986631004,32392,33323000,,1,VERY_LONG,31656900,,,
986631042,22522,4004300,,1,VERY_LONG,3804100,,,
986631052,21945,40900,,1,VERY_LONG,,,,
986631084,3950,505700,,1,VERY_LONG,480400,,,
986631117,114809,87911200,,1,VERY_LONG,83515600,,,
986631244,11610,3400000,,1,VERY_LONG,,,,
986631258,11610,3400000,,1,VERY_LONG,,,,
986632873,8124,2501100,,1,VERY_LONG,,,,
986633062,8199,1619800,,1,VERY_LONG,,,,
986633190,10195,2398200,,1,VERY_LONG,,,,
986633318,10371,1978200,,1,VERY_LONG,,,,
986633589,10098,2001900,,1,VERY_LONG,,,,
986633762,9924,1909500,,1,VERY_LONG,,,,
986633978,10240,1501600,,1,VERY_LONG,,,,
986634021,232658,799110100,,1,LONG,,,,
986634109,15252,501500,,1,VERY_LONG,,,,
986634247,8256,1861100,,1,VERY_LONG,,,,
986634284,21944,431700,,1,VERY_LONG,,,,
986634286,225447,299980000,,1,LONG,,,,
986634401,15237,767000,,1,VERY_LONG,,,,
986634475,14494,4228000,,1,VERY_LONG,,,,
986634747,15217,679200,,1,VERY_LONG,,,,
986635074,9974,3508100,,1,VERY_LONG,,,,
986635236,2164,30002700,,1,LONG,,,,
986635342,10189,1506600,,1,VERY_LONG,,,,
986635453,10180,849900,,1,VERY_LONG,,,,
986635574,10078,1504600,,1,VERY_LONG,,,,
986635934,8295,2503000,,1,VERY_LONG,,,,
986636068,15218,1521000,,1,VERY_LONG,,,,
986636199,15291,707900,,1,VERY_LONG,,,,
986637249,224597,1500000,,1,LONG,,,,
986638273,223118,7991900,,1,LONG,,,,
986640179,82800,99899700,,1,VERY_LONG,,,,
986642108,175005,499990000,,1,VERY_LONG,,,,
986642322,169933,341863900,,1,VERY_LONG,,,,
986642513,82800,50870000,,1,VERY_LONG,,,,
986642529,82800,50870000,,1,VERY_LONG,,,,
986642716,186367,79990000,,1,VERY_LONG,,,,
986643399,159939,99990000,,1,VERY_LONG,,,,
986643452,31197,33330100,,1,LONG,,,,
986643480,21893,4492600,,1,VERY_LONG,,,,
986643607,31244,2629291600,,1,LONG,,,,
986643638,37772,70140300,,1,VERY_LONG,,,,
986643665,66880,5715327700,,1,LONG,,,,
986643690,14044,3485900,,1,VERY_LONG,,,,
986643751,87561,317822000,,1,VERY_LONG,,,,
986643778,12253,137705400,,1,VERY_LONG,,,,
986643867,49903,549550700,,1,VERY_LONG,,,,
986643881,116634,5500000,,1,LONG,,,,
986643898,31227,250003000,,1,LONG,,,,
986643965,31242,544611400,,1,VERY_LONG,,,,
986644065,49249,23332000,,1,VERY_LONG,,,,
986644095,2567,34068600,,1,LONG,,,,
986644114,31172,70008800,,1,VERY_LONG,,,,
986644197,206485,63999800,,1,VERY_LONG,,,,
986644283,49247,9750000,,1,VERY_LONG,,,,
986644378,49248,45381300,,1,VERY_LONG,,,,
986644408,22563,1919400,,1,VERY_LONG,,,,
986644478,66959,430649900,,1,VERY_LONG,,,,
986644520,25116,7595300,,1,LONG,,,,
986644548,14042,2990000,,1,VERY_LONG,,,,
986644675,4355,29999400,,1,VERY_LONG,,,,
986644707,36515,153107200,,1,LONG,,,,
986644738,49244,23332000,,1,VERY_LONG,,,,
986644880,66981,1339051100,,1,LONG,,,,
986645047,128907,116080300,,1,VERY_LONG,,,,
986645101,98612,49537600,,1,VERY_LONG,,,,
986645678,30483,3940300,,1,VERY_LONG,,,,
986645714,13486,199998100,,1,VERY_LONG,,,,
986645815,2361,5528700,,1,VERY_LONG,,,,
986645837,2361,5528700,,1,VERY_LONG,,,,
986645890,37820,29999900,,1,VERY_LONG,,,,
986646036,11150,16928700,,1,VERY_LONG,,,,
986646069,2883,9775900,,1,VERY_LONG,,,,
986646111,36123,1547590700,,1,VERY_LONG,,,,
986646167,206527,33320100,,1,VERY_LONG,,,,
986646202,82774,21113900,,1,VERY_LONG,,,,
986646546,90486,299990000,,1,VERY_LONG,,,,
986646625,4329,99999900,,1,VERY_LONG,,,,
986646656,37763,99005700,,1,VERY_LONG,,,,
986647024,31225,636691500,,1,VERY_LONG,,,,
986647053,153639,98982300,,1,VERY_LONG,,,,
986647169,15738,55072400,,1,VERY_LONG,,,,
986647272,203805,329747800,,1,VERY_LONG,,,,
986647376,40005,133106300,,1,VERY_LONG,,,,
986647409,36295,90123400,,1,VERY_LONG,,,,
986647545,66952,1448804000,,1,VERY_LONG,,,,
986647658,4836,61890700,,1,VERY_LONG,,,,
986647726,82775,29860400,,1,VERY_LONG,,,,
986647859,69843,5000000,,1,VERY_LONG,,,,
986648005,68787,9997600,,1,VERY_LONG,,,,
986648022,75117,7888600,,1,VERY_LONG,,,,
986648047,36461,220000000,,1,VERY_LONG,,,,
986648204,67137,7000200,,1,VERY_LONG,,,,
986648205,49246,24933700,,1,VERY_LONG,,,,
986648424,206545,80000000,,1,VERY_LONG,,,,
986648988,219471,1000000,,1,LONG,,,,
986649163,31269,74989400,,1,VERY_LONG,,,,
986649328,219471,1000000,,1,LONG,,,,
986649557,219474,1400000,,1,LONG,,,,
986649748,219474,1400000,,1,LONG,,,,
986650761,31238,21969500,,1,VERY_LONG,,,,
986650961,224435,44999900,,1,VERY_LONG,,,,
986651205,5266,4506800,,1,VERY_LONG,,,,
986652193,144405,100003400,,1,VERY_LONG,,,,
986652373,31162,100500000,,1,LONG,,,,
986652397,37806,357822000,,1,LONG,,,,
986652431,79339,9500000,,1,VERY_LONG,,,,
986652474,36087,71015900,,1,VERY_LONG,,,,
986652503,8252,704700,,1,LONG,,,,
986652533,66985,1323422800,,1,LONG,,,,
986652569,37804,1222795400,,1,LONG,,,,
986652614,37747,206168800,,1,LONG,,,,
986652643,4675,125733900,,1,LONG,,,,
986653084,232659,791110100,,1,LONG,,,,
986653442,82800,90000,,1,LONG,,,,
986655388,118863,160766200,,1,LONG,,,,
986655641,116678,24265800,,1,LONG,,,,
986656696,164521,222228800,,1,VERY_LONG,,,,
986657183,164497,989994200,,1,VERY_LONG,,,,
986657812,23631,999990000,,1,VERY_LONG,,,,
986658074,116613,12360900,,1,VERY_LONG,,,,
986658756,940,40001400,,1,LONG,,,,
986658826,16044,300009500,,1,VERY_LONG,,,,
986658905,118888,980004700,,1,VERY_LONG,800000000,,,
986658953,1982,418667800,,1,LONG,,,,
986659181,16055,350009000,,1,VERY_LONG,,,,
986659390,124277,24809900,,1,VERY_LONG,24012200,,,
986659585,223142,1249980000,,1,LONG,,,,
986659723,82800,306700,,1,VERY_LONG,,,,
986660653,12420,6521600,,1,LONG,,,,
986660665,33792,880009800,,1,LONG,,,,
986660686,52485,54790000,,1,LONG,,,,
986660764,23767,13989500,,1,LONG,,,,
986660796,18486,25013000,,1,LONG,,,,
986660820,21861,11999800,,1,LONG,,,,
986660856,21862,29998900,,1,LONG,,,,
986660999,109183,21072400,,1,LONG,,,,
986661032,23512,26326800,,1,LONG,,,,
986661111,109167,9223800,,1,LONG,,,,
986661208,82439,99989700,,1,LONG,,,,
986661223,36626,50009100,,1,LONG,,,,
986661303,20538,24998300,,1,LONG,,,,
986661345,17716,6338300,,1,LONG,,,,
986661412,172924,30000000,,1,LONG,,,,
986661488,221962,49588200,,1,LONG,,,,
986661510,1413,5998000,,1,LONG,,,,
986661526,20478,12828700,,1,LONG,,,,
986661557,94276,16276800,,1,LONG,,,,
986661594,7961,42315600,,1,LONG,,,,
986661615,18282,99988700,,1,LONG,,,,
986661730,25162,17055700,,1,LONG,,,,
986661791,151772,25543000,,1,LONG,,,,
986661858,25233,60181300,,1,LONG,,,,
986661888,180752,4440100,,1,LONG,,,,
986661939,151771,33599800,,1,LONG,,,,
986661971,16007,500000000,,1,LONG,,,,
986661977,224614,5812300,,1,LONG,,,,
986662006,226643,149999800,,1,LONG,,,,
986662029,44504,299992100,,1,LONG,,,,
986662055,20479,13098600,,1,LONG,,,,
986662057,10161,1905200,,1,LONG,,,,
986662114,128610,30000000,,1,LONG,,,,
986662161,128884,277755000,,1,LONG,,,,
986662191,13007,959000,,1,LONG,,,,
986662326,13135,9166000,,1,LONG,,,,
986662474,1425,25094600,,1,LONG,,,,
986662521,223087,1005300,,1,VERY_LONG,,,,
986662539,203812,14999000,,1,LONG,,,,
986662594,224601,19392700,,1,LONG,,,,
986662602,15475,474980000,,1,LONG,,,,
986662686,219403,29998300,,1,LONG,,,,
986662745,159807,8995100,,1,LONG,,,,
986662839,233477,29559600,,1,VERY_LONG,,,,
986662866,24643,4391200,,1,LONG,,,,
986662875,224612,12000000,,1,LONG,,,,
986662956,233479,8000500,,1,VERY_LONG,,,,
986662971,224597,7327200,,1,LONG,,,,
986663036,24946,2100000,,1,LONG,,,,
986663042,220322,390000,,1,LONG,,,,
986663190,25080,9991700,,1,LONG,,,,
986663205,233483,50000000,,1,VERY_LONG,,,,
986663244,210123,1990000000,,1,VERY_LONG,,,,
986663263,210123,1990000000,,1,VERY_LONG,,,,
986663306,31200,12000100,,1,LONG,,,,
986663334,233468,41509900,,1,VERY_LONG,,,,
986663376,220308,390100,,1,LONG,,,,
986663432,55527,2223500,,1,LONG,,,,
986663443,233483,50000000,,1,VERY_LONG,,,,
986663783,71023,499300,,1,LONG,,,,
986663821,71023,499300,,1,LONG,,,,
986663867,210126,1549999900,,1,VERY_LONG,,,,
986663908,9750,2007700,,1,LONG,,,,
986663985,71027,1699800,,1,LONG,,,,
986664040,82800,9939900,,1,VERY_LONG,,,,
986664054,210122,850009900,,1,VERY_LONG,,,,
986664141,5071,2521400,,1,LONG,,,,
986664169,17720,999900,,1,LONG,,,,
986664209,82800,149800,,1,VERY_LONG,,,,
986664276,82800,306700,,1,VERY_LONG,,,,
986664330,82800,426800,,1,VERY_LONG,,,,
986664331,69966,4000000,,1,LONG,,,,
986664366,15510,24500000,,1,LONG,,,,
986664381,82800,8300000,,1,VERY_LONG,,,,
986664440,118340,39999700,,1,VERY_LONG,,,,
986664489,82800,422600,,1,VERY_LONG,,,,
986664493,82800,849900,,1,LONG,,,,
986664729,1714,19764100,,1,LONG,18380600,,,
986664862,15494,14998400,,1,LONG,,,,
986665055,210123,1549989900,,1,VERY_LONG,,,,
986665086,210123,1549989900,,1,VERY_LONG,,,,
986665135,9402,3923500,,1,LONG,,,,
986665476,172329,249989900,,1,VERY_LONG,,,,
986665719,13102,20900800,,1,LONG,,,,
986665810,210110,490006600,,1,VERY_LONG,,,,
986665957,754,9879900,,1,LONG,8299100,,,
986666108,160149,1000000,,1,VERY_LONG,,,,
986666174,13042,34310100,,1,LONG,,,,
986666551,4665,39692700,,1,LONG,,,,
986666725,116472,15009400,,1,LONG,,,,
986667267,3073,44671000,,1,LONG,41097300,,,
986667531,66975,48189900,,1,LONG,,,,
986667689,225455,49990000,,1,LONG,,,,
986667806,225479,150000000,,1,LONG,,,,
986667993,23883,49006300,,1,LONG,,,,
986668223,14287,92997800,,1,LONG,,,,
986668373,1713,57271500,,1,LONG,,,,
986668525,66990,339986200,,1,LONG,,,,
986668694,69963,9999800,,1,LONG,,,,
986668855,14599,8386700,,1,LONG,,,,
986668998,15359,7499200,,1,LONG,7124200,,,
986669131,5111,19999800,,1,LONG,15999800,,,
986669281,15182,11131100,,1,LONG,,,,
986669398,14789,12480400,,1,LONG,,,,
986669505,86607,33000600,,1,VERY_LONG,,,,
986669521,15651,47532800,,1,LONG,,,,
986669649,7424,8148300,,1,LONG,,,,
986669800,15572,27259800,,1,LONG,,,,
986669993,15934,3500000,,1,LONG,,,,
986670201,13115,20613300,,1,LONG,,,,
986670348,199010,4935300,,1,LONG,,,,
986670750,13052,41968200,,1,LONG,35253300,,,
986670919,24810,89947000,,1,LONG,,,,
986670958,121247,2000000,,1,LONG,,,,
986671069,10189,1506600,,1,LONG,,,,
986671276,178926,499990000,,1,VERY_LONG,,,,
986671425,31168,404647500,,1,LONG,,,,
986671602,178927,499990000,,1,VERY_LONG,,,,
986671629,8006,16660100,,1,LONG,,,,
986671999,25100,69949900,,1,LONG,69250400,,,
986672126,7341,216700,,1,VERY_LONG,,,,
986672253,67051,1818810400,,1,LONG,,,,
986672542,14323,35893100,,1,LONG,,,,
986672629,223088,19900,,1,VERY_LONG,,,,
986672677,106606,295955600,,1,LONG,,,,
986672780,223085,500000,,1,LONG,,,,
986672802,14790,52811700,,1,LONG,,,,
986672925,14672,20561300,,1,LONG,,,,
986673048,14677,9999700,,1,LONG,,,,
986673101,224632,1500400,,1,VERY_LONG,,,,
986673197,66993,19999400,,1,LONG,18599400,,,
986673337,106721,11429200,,1,LONG,9143400,,,
986673610,21802,249999600,,1,LONG,,,,
986673804,5028,99690100,,1,LONG,79752100,,,
986674029,2291,115000000,,1,LONG,105800000,,,
986674033,82800,399800,,1,VERY_LONG,,,,
986674169,6431,6175400,,1,LONG,,,,
986674282,82800,1311400,,1,VERY_LONG,,,,
986674284,2969,6071100,,1,LONG,,,,
986674388,35195,279999700,,1,LONG,,,,
986674452,144399,6504000,,1,LONG,,,,
986674571,2059,17273600,,1,LONG,,,,
986674704,15694,40380200,,1,LONG,,,,
986674825,23629,2099999300,,1,LONG,,,,
986674951,9882,29624600,,1,LONG,,,,
986675082,106641,608176100,,1,LONG,,,,
986675328,13020,19388200,,1,LONG,,,,
986675459,15761,99000000,,1,LONG,88110000,,,
986675587,7787,89569500,,1,LONG,,,,
986675724,14844,51991100,,1,LONG,,,,
986675844,67123,12999800,,1,LONG,,,,
986676018,12997,45007900,,1,LONG,41407300,,,
986676149,14325,5008700,,1,LONG,,,,
986676249,4706,7222400,,1,LONG,,,,
986676378,1169,275631300,,1,LONG,,,,
986676482,180163,199981400,,1,LONG,189982300,,,
986676593,14115,51844000,,1,LONG,,,,
986676684,14803,49998500,,1,LONG,,,,
986676803,13024,28999900,,1,LONG,,,,
986676938,13026,17833000,,1,LONG,,,,
986677045,13138,40000000,,1,LONG,,,,
986677163,1722,114324400,,1,LONG,,,,
986677362,13137,13097800,,1,LONG,,,,
986677500,14920,44442400,,1,LONG,39287100,,,
986677649,7465,8470600,,1,LONG,,,,
986677802,67102,783362400,,1,LONG,,,,
986677910,13099,13490600,,1,LONG,,,,
986678072,14563,14213100,,1,LONG,,,,
986678184,14283,17479500,,1,LONG,,,,
986678290,1715,36753000,,1,LONG,,,,
986678410,14330,14999800,,1,LONG,,,,
986678609,9434,79999900,,1,LONG,,,,
986678757,106690,1991000,,1,LONG,1393700,,,
986678875,4055,25890900,,1,LONG,,,,
986678995,14919,21000000,,1,LONG,,,,
986679133,2256,28838600,,1,LONG,,,,
986679279,50001,4319900,,1,LONG,,,,
986679414,14315,15001700,,1,LONG,,,,
986679575,4066,31986500,,1,LONG,,,,
986679724,6408,33871100,,1,LONG,,,,
986679841,4478,9999400,,1,LONG,,,,
986679960,4717,9991000,,1,LONG,,,,
986680090,224591,880000,,1,VERY_LONG,,,,
986680102,15984,88885300,,1,LONG,,,,
986680222,15929,17394100,,1,LONG,,,,
986680400,4040,9245500,,1,LONG,,,,
986680563,4191,488999200,,1,LONG,,,,
986680707,69969,11111100,,1,LONG,,,,
986680883,66973,7750000,,1,LONG,,,,
986681042,66924,1881900000,,1,LONG,,,,
986681130,82800,426800,,1,LONG,,,,
986681217,7331,31629900,,1,LONG,,,,
986681250,190625,199000000,,1,VERY_LONG,,,,
986681442,190625,199000000,,1,VERY_LONG,,,,
986681450,164332,302652800,,1,LONG,236069200,,,
986681640,15189,9999200,,1,LONG,,,,
986681823,13014,17800000,,1,LONG,15000000,,,
986681841,224634,1506400,,1,LONG,,,,
986681980,189538,24244500,,1,LONG,,,,
986682010,124350,12871800,,1,LONG,,,,
986682113,144406,6451200,,1,LONG,,,,
986682139,13146,8300000,,1,LONG,,,,
986682225,186122,42307800,,1,LONG,,,,
986682256,7414,6022400,,1,LONG,,,,
986682596,220318,159900,,1,LONG,,,,
986682638,86381,770000,,1,VERY_LONG,,,,
986682716,124323,11760000,,1,VERY_LONG,,,,
986682782,224600,4898800,,1,LONG,,,,
986682871,45094,300000,,1,VERY_LONG,,,,
986682918,224620,22300000,,1,LONG,,,,
986682950,225474,5000000,,1,VERY_LONG,,,,
986682974,124350,12870000,,1,VERY_LONG,,,,
986682978,66940,150002400,,1,VERY_LONG,,,,
986683066,86238,99900,,1,VERY_LONG,,,,
986683200,25256,383376100,,1,VERY_LONG,,,,
986683361,37758,58000000,,1,VERY_LONG,,,,
986683528,204696,444448800,,1,LONG,,,,
986683570,24194,4969700,,1,VERY_LONG,,,,
986683779,30323,66900,,1,VERY_LONG,,,,
986684008,224609,7500000,,1,LONG,,,,
986684212,224609,74990000,,1,LONG,,,,
986684242,86185,199999900,,1,VERY_LONG,,,,
986684426,224628,1350000,,1,VERY_LONG,,,,
986684597,160138,6909300,,1,VERY_LONG,,,,
986684760,224617,12000000,,1,LONG,,,,
986684796,233533,1990000,,1,VERY_LONG,,,,
986684877,224617,50000000,,1,LONG,,,,
986684969,144401,11110100,,1,VERY_LONG,,,,
986685228,233449,3140000,,1,VERY_LONG,,,,
986685375,233467,113271000,,1,VERY_LONG,,,,
986685404,224625,1850000,,1,VERY_LONG,,,,
986685650,224623,7001300,,1,LONG,,,,
986685707,153123,42900000,,1,LONG,,,,
986685802,224635,4000000,,1,LONG,,,,
986685891,31305,4990000,,1,VERY_LONG,,,,
986686290,13064,190009800,,1,LONG,,,,
986686412,66941,15552700,,1,LONG,,,,
986686556,202309,55800,,1,VERY_LONG,,,,
986686588,202309,55800,,1,VERY_LONG,,,,
986686597,9897,999900,,1,LONG,,,,
986686617,202309,55800,,1,VERY_LONG,,,,
986686654,202309,55800,,1,VERY_LONG,,,,
986686769,202360,9500,,1,VERY_LONG,,,,
986687303,66956,3999903200,,1,LONG,,,,
986687743,179594,60000000,,1,LONG,,,,
986687894,14308,29896400,,1,LONG,,,,
986688003,14662,7774900,,1,LONG,,,,
986688147,169427,47499900,,1,LONG,,,,
986688270,87469,23171600,,1,LONG,,,,
986688432,67067,5008000,,1,LONG,,,,
986688562,4693,69002100,,1,LONG,,,,
986688613,224602,45000000,,1,LONG,,,,
986688725,1718,20021500,,1,LONG,,,,
986688844,14847,11484800,,1,LONG,,,,
986688960,7423,23550500,,1,LONG,,,,
986689073,71365,2251000,,1,LONG,,,,
986689202,4716,15008700,,1,LONG,,,,
986689371,15674,19984000,,1,LONG,,,,
986689505,2815,134401100,,1,LONG,,,,
986689730,66965,227874000,,1,LONG,,,,
986690051,190937,39990000,,1,LONG,,,,
986690273,13010,24989400,,1,LONG,,,,
986690334,224597,1500000,,1,VERY_LONG,,,,
986690402,67105,98985900,,1,LONG,,,,
986690454,224637,880000,,1,VERY_LONG,,,,
986690533,8269,9748300,,1,LONG,,,,
986690664,14977,159966800,,1,LONG,,,,
986690825,22539,7500000,,1,LONG,,,,
986691048,2236,47000000,,1,LONG,,,,
986691234,198998,2999900,,1,LONG,,,,
986691438,7753,199997500,,1,LONG,,,,
986691620,14798,75427800,,1,LONG,,,,
986691667,224608,799900,,1,VERY_LONG,,,,
986691784,4681,20000000,,1,LONG,,,,
986691938,14799,79990400,,1,LONG,,,,
986692142,14802,82711800,,1,LONG,,,,
986692208,224626,4000000,,1,VERY_LONG,,,,
986692316,14299,20000700,,1,LONG,,,,
986692402,116488,94999900,,1,VERY_LONG,,,,
986692576,160143,8889000,,1,VERY_LONG,,,,
986692683,24865,21158900,,1,LONG,,,,
986692774,106736,1790800,,1,VERY_LONG,,,,
986692892,3306,17806800,,1,LONG,,,,
986692985,160139,749900,,1,VERY_LONG,,,,
986693003,224608,799900,,1,VERY_LONG,,,,
986693090,9928,3808400,,1,LONG,,,,
986693259,164538,90004600,,1,LONG,,,,
986693421,15983,112589700,,1,LONG,,,,
986693580,13027,10500000,,1,LONG,,,,
986693777,13074,5506800,,1,LONG,,,,
986693971,15188,34995600,,1,LONG,,,,
986694132,69842,3000000,,1,LONG,,,,
986694340,15623,9877300,,1,LONG,,,,
986694557,14969,54216800,,1,LONG,,,,
986694762,14310,48380700,,1,LONG,,,,
986694910,9847,5379500,,1,LONG,,,,
986695163,13056,8659100,,1,LONG,,,,
986695362,225755,4999800,,1,LONG,,,,
986695526,9853,4700100,,1,LONG,,,,
986695918,66919,1332009400,,1,LONG,,,,
986696030,232656,4500000000,,1,LONG,,,,
986696083,90495,4001100,,1,LONG,,,,
986696202,169431,114658400,,1,LONG,,,,
986696349,15389,16794700,,1,LONG,,,,
986696484,15985,56482100,,1,LONG,,,,
986696636,13058,134992500,,1,LONG,,,,
986696781,37747,206168800,,1,LONG,,,,
986696914,199035,302035200,,1,LONG,,,,
986697048,15621,32997000,,1,LONG,,,,
986697181,24702,12009900,,1,LONG,,,,
986697388,14962,37703800,,1,LONG,,,,
986697527,7754,9998800,,1,LONG,,,,
986697666,201396,27375700,,1,VERY_LONG,,,,
986697709,15648,151518700,,1,LONG,,,,
986697834,159572,7008900,,1,VERY_LONG,,,,
986697838,14813,33429400,,1,LONG,,,,
986697842,71006,11738700,,1,VERY_LONG,,,,
986697939,15594,16654000,,1,LONG,,,,
986698046,14972,155044800,,1,LONG,,,,
986698075,71006,11738700,,1,VERY_LONG,,,,
986698146,233457,55679300,,1,LONG,,,,
986698154,15633,66619300,,1,LONG,,,,
986698444,113865,660000,,1,VERY_LONG,,,,
986698480,24812,83079300,,1,LONG,,,,
986698683,113865,660000,,1,VERY_LONG,,,,
986698761,82800,10880000,,1,VERY_LONG,,,,
986698807,13071,84861000,,1,LONG,,,,
986698989,3392,249989900,,1,LONG,,,,
986699027,113882,1350000,,1,VERY_LONG,,,,
986699112,55498,55126000,,1,LONG,,,,
986699263,113932,990000,,1,VERY_LONG,,,,
986699268,82800,2504900,,1,VERY_LONG,,,,
986699403,66980,222280300,,1,LONG,,,,
986699494,141919,100004800,,1,LONG,,,,
986699659,25174,59739000,,1,LONG,,,,
986699873,1607,46982600,,1,LONG,,,,
986699937,71038,4841600,,1,VERY_LONG,,,,
986699970,71038,4841600,,1,VERY_LONG,,,,
986700120,233541,139999900,,1,VERY_LONG,,,,
986700139,66941,15552700,,1,VERY_LONG,,,,
986700166,15668,44671200,,1,LONG,,,,
986700252,204957,767421100,,1,LONG,,,,
986700283,8179,15137600,,1,LONG,,,,
986700424,14289,9996100,,1,LONG,,,,
986700434,67069,12500000,,1,VERY_LONG,,,,
986700461,55578,128247900,,1,LONG,,,,
986700459,233483,50000000,,1,VERY_LONG,,,,
986700552,936,32183200,,1,LONG,,,,
986700606,71025,1110100,,1,VERY_LONG,,,,
986700679,6416,1924400,,1,LONG,,,,
986700761,68915,4996000,,1,VERY_LONG,,,,
986700840,9481,35653900,,1,LONG,,,,
986700885,7610,9600000,,1,LONG,,,,
986701085,120077,770000,,1,VERY_LONG,,,,
986701119,201395,79995300,,1,LONG,,,,
986701177,180153,596700000,,1,VERY_LONG,,,,
986701340,121076,27496300,,1,LONG,,,,
986701400,194057,14636600,,1,VERY_LONG,,,,
986701492,37811,1330000000,,1,VERY_LONG,,,,
986701647,232659,791110100,,1,LONG,,,,
986701729,67024,1090104900,,1,VERY_LONG,,,,
986701979,2276,52075300,,1,VERY_LONG,,,,
986701982,164281,42501000,,1,VERY_LONG,,,,
986702031,164281,42501000,,1,VERY_LONG,,,,
986702181,194057,14636600,,1,VERY_LONG,,,,
986702217,194748,8178200,,1,VERY_LONG,,,,
986702241,194052,18989300,,1,VERY_LONG,,,,
986702267,194052,18989300,,1,VERY_LONG,,,,
986702304,224637,74990000,,1,VERY_LONG,,,,
986702346,224637,74990000,,1,VERY_LONG,,,,
986702385,233459,89990000,,1,VERY_LONG,,,,
986702415,233479,89990000,,1,VERY_LONG,,,,
986702447,233474,74990000,,1,VERY_LONG,,,,
986702485,233455,74990000,,1,VERY_LONG,,,,
986702598,215119,4481600,,1,VERY_LONG,,,,
986702643,215119,4481600,,1,VERY_LONG,,,,
986702681,215119,4481600,,1,VERY_LONG,,,,
986702732,233535,74990000,,1,VERY_LONG,,,,
986702766,224613,74990000,,1,VERY_LONG,,,,
986702803,224611,59990000,,1,VERY_LONG,,,,
986702839,224611,59990000,,1,VERY_LONG,,,,
986702893,224623,74990000,,1,VERY_LONG,,,,
986702964,224597,88880000,,1,VERY_LONG,,,,
986703004,193371,9138500,,1,VERY_LONG,,,,
986703044,193371,9138500,,1,VERY_LONG,,,,
986703122,224615,74990000,,1,VERY_LONG,,,,
986703167,224635,74990000,,1,VERY_LONG,,,,
986703189,36661,8000000,,1,LONG,,,,
986703210,224616,59990000,,1,VERY_LONG,,,,
986703245,211539,19999700,,1,VERY_LONG,,,,
986703930,1945,2000000,,1,LONG,,,,
986703959,1945,2000000,,1,LONG,,,,
986704392,18742,187509700,,1,LONG,,,,
986704412,17706,299500,,1,LONG,,,,
986705043,7525,5874400,,1,LONG,,,,
986705279,194748,8178200,,1,VERY_LONG,,,,
986705310,194748,8178200,,1,VERY_LONG,,,,
986705344,194748,8178200,,1,VERY_LONG,,,,
986705378,194748,8178200,,1,VERY_LONG,,,,
